City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
363,gheorgheni,46.7167,25.6167,19.87,76,77,0.66,RO,1690348050
364,klyuchi,52.2667,79.1667,28.99,27,28,1.79,RU,1690348050
365,severo-yeniseyskiy,60.3725,93.0408,23.67,58,85,0.97,RU,1690348050
366,kirakira,-10.4544,161.9205,27.83,82,77,6.16,SB,1690348051
367,geraldton,-28.7667,114.6,13.23,88,75,6.69,AU,1690348051
368,pekanbaru,0.5333,101.45,32.18,58,20,5.14,ID,1690347907
369,heighington,53.2124,-0.459,11.6,86,64,4.12,GB,1690348051
370,kolonia,50.9333,6.95,14.36,80,0,2.06,DE,1690347868
371,tamanrasset,22.785,5.5228,26.95,13,0,4.12,DZ,1690348051
372,nishinoomote,30.7333,131.0,28.2,80,100,4.82,JP,1690348051
373,suoyarvi,62.0833,32.35,13.36,87,100,1.44,RU,1690348051
374,borogontsy,62.6683,131.1683,24.13,47,61,4.38,RU,1690348052
375,diffa,13.3154,12.6113,28.89,50,73,4.59,NE,1690348052
376,nova vicosa,-17.8919,-39.3719,21.89,87,56,4.45,BR,1690348052
377,chimbote,-9.0853,-78.5783,20.53,81,85,2.84,PE,1690348052
378,misterbianco,37.5341,14.9538,30.2,52,0,3.09,IT,1690348052
379,nyurba,63.2842,118.3319,24.98,41,71,3.2,RU,1690348052
380,puerto baquerizo moreno,-0.9,-89.6,24.75,80,82,4.19,EC,1690348052
381,ljusdal,61.8288,16.0913,13.45,93,100,1.58,SE,1690348052
382,ta`u,-14.2336,-169.5144,25.64,68,95,4.2,AS,1690348052
383,tsiombe,-25.3,45.4833,18.63,56,94,5.23,MG,1690348052
384,laascaanood,8.4774,47.3597,23.02,60,10,16.47,SO,1690348053
385,bangassou,4.7413,22.8184,20.75,95,99,0.71,CF,1690348053
386,ngardmau,7.6099,134.5744,30.21,85,100,2.58,PW,1690348053
387,suva,-18.1416,178.4415,22.71,88,75,1.54,FJ,1690347759
388,ataq,14.5377,46.8319,27.27,44,52,5.08,YE,1690348053
389,tvoroyri,61.5556,-6.8111,9.26,84,99,2.43,FO,1690348053
390,rada tilly,-45.9333,-67.5333,2.27,75,75,2.06,AR,1690348053
391,rockland,41.1668,-74.0496,20.35,96,100,1.81,US,1690348053
392,yangambi,0.8102,24.4336,21.39,97,100,0.52,CD,1690348054
393,birecik,37.0294,37.9903,34.56,29,0,3.9,TR,1690348054
394,dame-marie,18.5667,-74.4167,27.04,81,65,1.74,HT,1690348054
395,sundumbili,-29.1337,31.3975,13.44,78,93,2.9,ZA,1690348054
396,san pedro pochutla,15.7333,-96.4667,24.84,86,73,2.07,MX,1690348054
397,manokwari,-0.8667,134.0833,28.86,70,49,2.31,ID,1690348054
398,arhribs,36.7936,4.3116,21.65,89,3,2.4,DZ,1690348054
399,howrah,22.5892,88.3103,28.0,89,75,4.12,IN,1690347940
400,hobyo,5.3505,48.5268,25.98,74,40,11.56,SO,1690348054
401,kismayo,-0.3582,42.5454,25.71,74,42,7.0,SO,1690348054
402,leh,34.1667,77.5833,19.49,45,27,1.81,IN,1690347915
403,arraial do cabo,-22.9661,-42.0278,21.31,92,24,10.72,BR,1690348055
404,launceston,-41.45,147.1667,15.9,58,81,8.75,AU,1690348055
405,tangalle,6.024,80.7911,30.09,64,100,6.62,LK,1690348055
406,katpur,21.05,71.7833,29.52,76,82,5.54,IN,1690348055
407,east london,-33.0153,27.9116,15.16,25,20,2.46,ZA,1690348055
408,sayat,38.7839,63.8803,41.02,8,0,7.58,TM,1690348055
409,tando bago,24.7886,68.9661,32.46,60,99,5.41,PK,1690348055
410,qalat,32.1058,66.9083,29.26,38,13,1.2,AF,1690348055
411,portland,45.5234,-122.6762,22.32,57,0,5.14,US,1690347491
412,vilyuchinsk,52.9306,158.4028,23.15,74,30,2.52,RU,1690348056
413,kharp,66.8014,65.8081,19.93,56,100,4.87,RU,1690348056
414,huarmey,-10.0681,-78.1522,19.85,84,26,2.86,PE,1690348056
415,naze,28.3667,129.4833,27.01,82,71,6.2,JP,1690348056
416,saudarkrokur,65.7461,-19.6394,6.87,91,33,2.04,IS,1690348056
417,gereida,11.2811,25.1414,24.94,75,100,6.29,SD,1690348056
418,fisterra,42.9049,-9.2629,17.08,90,52,4.04,ES,1690348056
419,micheweni,-4.9667,39.8333,24.58,80,26,5.11,TZ,1690348056
420,kampung sungai ara,5.327,100.2735,32.95,66,20,2.57,MY,1690348057
421,kilkenny,52.6542,-7.2522,15.41,97,89,2.55,IE,1690348057
422,belgrade,44.804,20.4651,20.19,89,40,3.6,RS,1690348039
423,merizo village,13.2658,144.6691,29.31,87,100,10.5,GU,1690348057
424,porto empedocle,37.2934,13.5264,26.84,70,4,4.09,IT,1690348057
425,mainaguri,26.5667,88.8167,30.53,72,82,3.38,IN,1690348057
426,es castell,39.8795,4.2854,23.38,56,75,5.66,ES,1690348057
427,kikvidze,50.7416,43.0518,25.32,53,54,3.56,RU,1690348057
428,pyt-yakh,60.7499,72.8582,19.53,78,62,2.43,RU,1690348057
429,torbat-e jam,35.244,60.6225,34.65,10,0,7.7,IR,1690348057
430,begoro,6.3871,-0.3774,21.12,97,78,1.55,GH,1690348058
431,petropavl,54.8753,69.1628,25.99,44,0,2.0,KZ,1690348058
432,bel ombre,-4.6167,55.4167,25.44,83,82,8.07,SC,1690348058
433,inhambupe,-11.7844,-38.3531,19.17,96,25,1.34,BR,1690347878
434,rewa,24.5333,81.3,35.13,43,93,3.33,IN,1690347875
435,mana,5.6592,-53.7767,25.12,90,55,3.21,GF,1690348058
436,forster,-32.1667,152.5167,19.6,56,0,2.98,AU,1690348058
437,cajabamba,-7.6167,-78.05,10.81,85,48,0.96,PE,1690348059
438,boguchany,58.3814,97.4531,25.18,50,99,2.16,RU,1690348059
439,bodden town,19.2833,-81.25,29.4,89,5,0.89,KY,1690348059
440,radviliskis,55.8167,23.5333,14.03,94,0,2.06,LT,1690348059
441,abancay,-13.6339,-72.8814,12.29,89,22,0.81,PE,1690347891
442,barah,13.7,30.3667,28.35,57,98,7.17,SD,1690348059
443,lijiang,26.8688,100.2207,24.67,54,90,2.18,CN,1690348059
444,viedma,-40.8135,-62.9967,6.54,88,70,3.9,AR,1690348060
445,kikwit,-5.041,18.8162,23.23,43,63,0.54,CD,1690348060
446,khark,29.2614,50.3306,32.2,73,32,4.64,IR,1690348060
447,sabang,5.8933,95.3214,28.47,74,100,7.81,ID,1690348060
448,haverhill,42.7762,-71.0773,21.43,86,75,2.06,US,1690348060
449,ambon,-3.6954,128.1814,28.82,95,40,3.6,ID,1690348060
450,porto velho,-8.7619,-63.9039,26.03,69,0,0.0,BR,1690348060
451,bardai,11.65,7.2333,22.07,85,18,3.52,NG,1690348061
452,pontes e lacerda,-15.2261,-59.3353,21.3,50,0,0.97,BR,1690347800
453,el porvenir,13.7617,-87.3458,25.63,75,16,2.9,HN,1690348061
454,campbell river,50.0163,-125.2446,14.59,86,100,1.14,CA,1690348061
455,arruda dos vinhos,38.9841,-9.0775,17.73,92,17,2.61,PT,1690348061
456,nova sintra,14.8667,-24.7167,22.26,88,85,6.32,CV,1690348061
457,villamontes,-21.25,-63.5,13.7,68,0,0.73,BO,1690348061
458,lerwick,60.1545,-1.1494,10.0,75,100,8.89,GB,1690348061
459,sinop,41.7711,34.8709,20.24,50,0,2.4,TR,1690348062
460,sao joao da barra,-21.6403,-41.0511,22.01,88,83,7.88,BR,1690348026
461,dalandzadgad,43.5708,104.425,26.35,30,0,5.9,MN,1690348062
462,namibe,-15.1961,12.1522,15.15,87,3,2.92,AO,1690348062
463,namsos,64.4662,11.4957,17.03,67,40,3.6,NO,1690348062
464,sangola,17.4333,75.2,23.59,87,100,6.44,IN,1690348062
465,saynshand,44.8824,110.1163,30.67,27,27,1.28,MN,1690348062
466,jiaozuo,35.2397,113.2331,36.69,36,13,4.65,CN,1690348062
467,mahanoro,-19.9,48.8,19.61,87,56,5.08,MG,1690348062
468,namtsy,62.7161,129.6658,25.21,26,53,6.14,RU,1690348063
469,claremont,34.0967,-117.7198,32.06,48,0,3.09,US,1690348063
470,ayr,55.4627,-4.6339,14.06,94,40,1.03,GB,1690348063
471,igrim,63.1906,64.4162,15.94,96,100,2.09,RU,1690348063
472,syas'stroy,60.1367,32.5691,15.44,90,91,2.48,RU,1690348063
473,timbuktu,16.7735,-3.0074,29.34,49,46,2.17,ML,1690348063
474,golden hills,35.1425,-118.4904,28.69,40,0,1.79,US,1690348063
475,kill devil hills,36.0307,-75.676,27.77,83,0,2.57,US,1690348063
476,krasnogorskiy,54.6025,61.231,23.03,50,42,1.19,RU,1690348063
477,kavieng,-2.5744,150.7967,28.84,72,61,6.22,PG,1690348064
478,padang,-0.9492,100.3543,30.03,70,56,2.77,ID,1690348064
479,gdov,58.7406,27.8122,16.25,93,81,3.61,RU,1690348064
480,kitimat,54.0524,-128.6534,15.51,72,100,3.13,CA,1690347808
481,san julian,21.0167,-102.1667,14.57,95,100,0.4,MX,1690348064
482,ivdel',60.6911,60.4206,22.42,50,20,1.6,RU,1690348064
483,itaituba,-4.2761,-55.9836,22.8,63,3,0.46,BR,1690348064
484,mcalester,34.9334,-95.7697,29.45,63,0,3.09,US,1690348064
485,ocean city,39.2776,-74.5746,23.33,88,97,0.79,US,1690347888
486,gaspe,48.8334,-64.4819,17.12,100,75,1.54,CA,1690348064
487,rikaze,29.25,88.8833,14.47,60,100,1.25,CN,1690348064
488,agat village,13.3886,144.6585,29.52,86,75,8.23,GU,1690348065
489,tefe,-3.3542,-64.7114,26.43,62,85,0.88,BR,1690348065
490,north bend,43.4065,-124.2243,15.95,82,0,6.69,US,1690347974
491,yangjiang,21.85,111.9667,33.75,58,73,2.07,CN,1690348065
492,colonia menno,-22.3667,-59.8167,18.55,56,85,2.99,PY,1690348065
493,santa maria,-29.6842,-53.8069,16.03,98,100,1.34,BR,1690348065
494,al bardiyah,31.7561,25.0865,26.74,83,0,6.13,LY,1690348065
495,newman,37.3138,-121.0208,28.47,38,0,1.34,US,1690348065
496,alakurtti,66.9672,30.3491,15.14,77,15,1.09,RU,1690348065
497,mwanza,-2.5167,32.9,20.68,55,33,6.61,TZ,1690348066
498,baraki barak,33.9675,68.9486,26.88,39,13,1.43,AF,1690348066
499,inhambane,-23.865,35.3833,17.38,68,38,2.17,MZ,1690348066
500,cartagena del chaira,1.3349,-74.8429,21.75,93,93,0.94,CO,1690348066
501,axim,4.8699,-2.2405,24.14,92,98,2.85,GH,1690348066
502,lata,40.1629,-8.3327,13.37,86,0,1.48,PT,1690348066
503,luza,60.6308,47.2512,17.96,65,100,2.01,RU,1690348066
504,koungheul,13.9833,-14.8,25.66,90,100,2.9,SN,1690348066
505,villa regina,-39.1,-67.0667,9.43,22,70,8.7,AR,1690348066
506,vernon,50.2581,-119.2691,13.61,59,34,2.0,CA,1690348066
507,magadan,59.5667,150.8,23.63,85,100,3.41,RU,1690348067
508,fort st. john,56.2499,-120.8529,12.34,90,100,2.48,CA,1690348067
509,boende,-0.2167,20.8667,22.55,92,100,1.41,CD,1690348067
510,champerico,14.3,-91.9167,27.91,79,14,2.73,GT,1690348067
511,mukalla,14.5425,49.1242,31.05,64,32,2.21,YE,1690348067
512,semey,50.4111,80.2275,29.12,28,0,2.0,KZ,1690348066
513,nizhniy kuranakh,58.8353,125.4869,26.16,60,80,1.87,RU,1690348067
514,northam,51.0333,-4.2167,11.88,94,43,2.92,GB,1690348067
515,ciudad constitucion,25.0369,-111.6644,26.64,56,26,2.88,MX,1690348067
516,maraba,-5.3686,-49.1178,22.1,94,0,1.03,BR,1690348068
517,basco,20.4487,121.9702,28.44,84,100,23.55,PH,1690348068
518,smithers,54.7804,-127.1743,17.18,63,75,2.06,CA,1690347912
519,antsohihy,-14.8796,47.9875,22.72,58,40,3.06,MG,1690348068
520,lagoa,39.05,-27.9833,20.57,76,0,1.65,PT,1690347796
521,coyhaique,-45.5752,-72.0662,2.75,94,99,2.55,CL,1690348068
522,tweed heads,-28.1817,153.547,21.65,60,100,3.6,AU,1690347817
523,isoka,-10.1606,32.6335,13.11,65,13,0.84,ZM,1690348068
524,formosa do rio preto,-11.0483,-45.1931,18.26,43,0,1.87,BR,1690347812
525,alo,7.4178,6.7371,22.87,98,100,1.43,NG,1690348068
526,tianpeng,30.9866,103.9393,22.94,91,100,1.6,CN,1690348068
527,karmi'el,32.9172,35.3042,29.66,70,0,1.34,IL,1690348069
528,recani,31.2846,-4.2688,30.31,19,0,6.14,MA,1690348069
529,togur,58.3631,82.8265,23.09,58,18,3.59,RU,1690348069
530,happy valley-goose bay,53.3168,-60.3315,18.17,88,75,2.57,CA,1690348069
531,carutapera,-1.195,-46.02,24.35,89,38,2.15,BR,1690348069
532,tatarsk,55.219,75.9828,24.63,48,40,4.22,RU,1690348069
533,the bottom,17.6259,-63.2492,27.07,81,100,9.43,BQ,1690348069
534,kurchatov,51.6601,35.6521,22.45,76,58,8.32,RU,1690348069
535,murzuq,25.9155,13.9184,28.83,18,7,2.85,LY,1690348069
536,korhogo,9.45,-5.6333,21.55,96,78,1.93,CI,1690348069
537,khvoynaya,58.9,34.5333,15.86,97,100,1.06,RU,1690348070
538,mahina,-17.5065,-149.489,24.87,88,40,4.12,PF,1690348070
539,luderitz,-26.6481,15.1594,13.28,70,99,1.08,NA,1690348070
540,altamira,-3.2033,-52.2064,22.74,64,9,1.31,BR,1690348070
541,qingdao,36.0986,120.3719,25.41,85,99,4.68,CN,1690348070
542,vila do maio,15.1333,-23.2167,26.44,87,100,5.89,CV,1690348070
543,shubarshi,48.5872,57.1869,22.92,65,62,5.65,KZ,1690348070
544,talcahuano,-36.7167,-73.1167,6.82,100,75,1.54,CL,1690348070
545,camayenne,9.535,-13.6878,25.13,88,97,2.06,GN,1690348070
546,rani,25.3503,73.3089,30.72,68,99,4.24,IN,1690348070
547,malegaon,20.55,74.5333,26.85,74,100,4.99,IN,1690348071
548,hasaki,35.7333,140.8333,36.84,73,34,5.27,JP,1690348071
549,saint-junien,45.8833,0.9,12.32,99,94,1.26,FR,1690348071
550,langsa,4.4683,97.9683,33.67,53,75,1.89,ID,1690348071
551,el granada,37.5027,-122.4694,21.15,82,20,5.14,US,1690348071
552,thames,-37.1333,175.5333,10.33,64,5,5.75,NZ,1690348071
553,alaghsas,17.0187,8.0168,30.75,40,46,3.24,NE,1690348071
554,xintai,35.9006,117.7519,32.93,49,93,2.99,CN,1690348071
555,kirkland lake,48.1446,-80.0377,14.64,82,58,2.16,CA,1690348071
556,norrtalje,59.758,18.705,15.57,91,23,3.16,SE,1690348072
557,chegdomyn,51.1167,133.0167,23.69,80,90,2.19,RU,1690348072
558,westport,41.1415,-73.3579,21.53,90,75,0.89,US,1690347858
559,kuching,1.55,110.3333,35.63,60,20,4.12,MY,1690348072
560,fort mcmurray,56.7268,-111.381,15.55,96,98,1.27,CA,1690348072
561,soe,-9.8607,124.284,22.92,53,62,3.08,ID,1690348072
562,victorica,-36.2151,-65.4359,7.53,80,27,2.94,AR,1690348072
563,zhangye,38.9342,100.4517,30.05,23,100,5.56,CN,1690347815
564,inarajan village,13.2736,144.7484,29.54,87,100,10.33,GU,1690348072
565,miranda,3.2499,-76.2281,22.07,90,100,2.0,CO,1690348072
566,christchurch,-43.5333,172.6333,9.11,53,6,1.03,NZ,1690347536
567,parauapebas,-6.0675,-49.9022,22.87,48,2,0.67,BR,1690348073
568,three points,32.0767,-111.3137,35.54,28,52,1.49,US,1690348073
569,kapa'a,22.0752,-159.319,27.99,86,100,6.17,US,1690348073
570,gudiyatham,12.95,78.8667,25.39,74,100,7.09,IN,1690348073
571,bamboo flat,11.7,92.7167,31.05,74,75,6.17,IN,1690348073
572,kununurra,-15.7667,128.7333,25.99,27,24,3.09,AU,1690348073
573,greymouth,-42.4667,171.2,7.98,67,8,1.53,NZ,1690348073
574,akrehamn,59.2667,5.1833,13.56,88,20,3.6,NO,1690348073
575,orcopampa,-15.2661,-72.3417,5.69,33,0,0.72,PE,1690348073
576,taber,49.8167,-112.1518,21.47,37,8,8.75,CA,1690347798
577,chorbane,35.2858,10.3858,26.43,63,6,6.35,TN,1690348074
578,mossel bay,-34.1831,22.146,9.96,56,59,1.26,ZA,1690348074
579,guerrero negro,27.9769,-114.0611,20.32,81,7,5.61,MX,1690348074
580,fortuna,40.5982,-124.1573,15.19,94,100,3.09,US,1690348074
581,macon,39.8667,-88.9668,24.86,94,0,3.6,US,1690347929
582,zelenogorsk,56.1147,94.5861,25.39,58,81,3.18,RU,1690348074
583,iida,35.5197,137.8207,34.88,74,67,1.3,JP,1690348074
584,carolina,18.3808,-65.9574,28.35,91,40,2.57,PR,1690347973
585,cockburn town,21.4612,-71.1419,28.75,79,6,8.73,TC,1690348074
586,tinajo,29.0788,-13.7081,22.49,68,100,6.69,ES,1690348074
587,hushitai,41.9322,123.5114,30.95,58,35,4.15,CN,1690348074
588,katsuura,35.1333,140.3,35.01,72,19,4.43,JP,1690348075
589,fortaleza,-3.7227,-38.5247,26.23,78,40,5.14,BR,1690348075
590,veshenskaya,49.6303,41.7334,25.3,50,1,3.54,RU,1690348075
591,sioux city,42.5,-96.4003,25.48,78,0,3.6,US,1690348075
592,belmonte,-15.8631,-38.8828,22.04,89,59,3.6,BR,1690348075
593,yemetsk,63.4721,41.7941,16.75,72,98,2.09,RU,1690348075
594,gumdag,39.2061,54.5906,29.16,58,82,5.84,TM,1690348075
595,mejit,10.2753,170.8646,28.33,81,100,8.33,MH,1690348075
596,youhao,47.8667,128.8333,31.09,42,12,4.73,CN,1690348075
597,yerofey pavlovich,53.9667,121.9667,28.94,38,14,2.12,RU,1690348075
598,kone,-21.0595,164.8658,22.77,46,0,6.02,NC,1690348076
599,velikiye luki,56.34,30.5452,15.8,96,100,1.8,RU,1690348076
